ID;OWNER;NAME;CONTEXTS
24028293;birajpatel;EasyListViewAdapters;[["whenever", "want", "display", "custom", "item", "listview", "way", "achieve", "implement", "subclass", "baseadapter", "handle", "rendering", "recycle", "click", "handling", "data", "browse", "youself", "getview", "method", "become", "messy", "number", "rows", "increase", "adapter", "make", "code", "messy", "non-reusable", "library", "allow", "make", "modular", "class", "help", "introduce", "new", "row", "type", "easily"], ["library", "design", "viewholder", "design", "pattern", "provide", "easy", "way", "link", "multiple", "type", "row", "underlying", "data", "easyadapters", "tedious", "work", "create", "small", "modular", "class", "link", "together"], ["look", "gridview", "like", "card", "support", "within", "listview", "add", "capability", "check", "gridlistviewadapters"], ["note", "easycursoradapter", "provide_NEG", "mechanism_NEG", "requery_NEG", "attach_NEG", "cursor_NEG", "like_NEG", "traditional_NEG", "cursoradapter_NEG", "behaviour_NEG", "intentionally_NEG", "omit_NEG", "deprecate_NEG", "android_NEG", "source_NEG", "well.instead_NEG", "use_NEG", "cursorloader_NEG", "mechanism_NEG"], ["need_NEG", "add_NEG", "extra_NEG", "config_NEG"], ["see", "debug", "exception", "know", "exception", "throw", "library", "fix"], ["copyright", "present", "biraj", "patel"], ["license", "apache", "license", "version", "license", "may", "use_NEG", "file_NEG", "except_NEG", "compliance_NEG", "license_NEG", "may", "obtain", "copy", "license"], ["unless", "require", "applicable", "law", "agree", "writing", "software", "distribute", "license", "distribute", "basis", "without", "warranty", "condition", "kind", "either", "express", "imply", "see", "license", "specific", "language", "governing", "permission", "limitation", "license"]]
5560205;coreform;android-formidable-validation;[["form", "validation", "feedback", "library", "android", "provide", "settext", "textview", "edittext", "widget", "provide", "easy", "mean", "validate", "dependency"], ["assign", "valuevalidators", "dependencyvalidators", "validationmanager", "simple"], ["validate", "form", "matter"]]
502666;johanlkarlsson;microlog4android;[["microlog", "4android", "project", "bring", "microlog", "log", "library", "android", "give", "developer", "powerful", "set", "logging", "tool", "log", "file", "server"], ["run", "gradle", "command", "several", "time", "work_NEG", "intend_NEG", "try_NEG", "gradle_NEG", "c_NEG", "rebuild_NEG", "rebuild_NEG", "gradle_NEG", "cache_NEG", "useful", "example", "run", "build-android_lib", "gradle", "script", "remember", "change", "path", "local", "sdk"], ["gradle", "installation", "user", "guide"], ["eclipse", "android", "plugin"]]
19851858;mikepenz;AnimatedGridView;[["animatedgridview", "extend", "default", "gridview", "add", "new", "function", "animate", "deletion", "row", "choose", "animatedgridview", "extend", "animatedadapter", "extend", "baseadapter"], ["library", "also", "add", "headergridview", "like", "normal", "listview", "headergridview", "google", "source", "code", "gallery", "app"]]
11852798;MagicMicky;FreemiumLibrary;[["library", "update_NEG", "use_NEG", "feel", "free", "fork", "update"], ["android", "freemium", "library", "library", "aim", "help", "put", "freemium", "model", "within", "android", "application"]]
567634;cowtowncoder;java-uuid-generator;[["jug", "set", "java", "class", "work", "uuids", "generate", "uuids", "use", "standard", "method", "output", "efficiently", "sort", "generate", "uuids", "accord", "uuid", "specification", "rfc", "also", "see", "wikipedia", "uuid", "page", "explanation"], ["jug", "write", "tatu", "saloranta", "tatu.saloranta@iki.fi", "originally", "update", "year", "addition", "many", "individual", "help", "fix", "bug", "implement", "new", "feature", "please", "see", "release-notes", "credit", "complete", "list"], ["jug", "license", "apache", "license"]]
26759579;Subito-it;Masaccio;[["library", "provide", "useful", "widget", "class", "automatically", "detect", "presence", "face", "source", "image", "crop", "accordingly", "achieve", "best", "visual", "result"]]
9143933;citiususc;hipster;[["powerful", "friendly", "heuristic", "search", "library", "implement", "java"]]
25423296;amulyakhare;TextDrawable;[["light-weight", "library", "provide", "image", "letter", "text", "like", "gmail", "app", "extend", "drawable", "class", "thus", "use", "exist", "custom", "network", "imageview", "class", "also", "include", "fluent", "interface", "create", "drawables", "customizable", "colorgenerator"], ["note", "specify", "width", "height", "imageview", "drawable", "auto-scale", "fit", "size"], ["note", "imageview", "could", "use", "wrap_content", "width", "height", "could", "set", "width", "height", "drawable", "use", "code"]]
9007292;JorenSix;TarsosLSH;'[["h1", "tarsoslsh", "locality", "sensitive", "hashing", "lsh", "java"], ["tarsoslsh", "java", "library", "implement", "sub-linear", "near", "neigbour", "search", "algorithm", "contain", "approximate", "exact", "search", "algorithm", "first", "locality-sensitive", "hashing", "lsh", "randomized", "approximate", "search", "algorithm", "number", "search", "space", "second", "multi-index", "hashing", "exact", "near", "neigbour", "search", "algorithm", "limit", "ham", "space"], ["locality-sensitive", "hashing", "lsh", "practical", "near", "neighbour", "search", "algorithm", "multidimensional", "vector", "operate", "sublinear", "time", "support", "several", "locality", "sensitive", "hashing", "lsh", "family", "euclidean", "hash", "family", "l2", "city", "block", "hash", "family", "l1", "cosine", "hash", "family", "library", "try", "hit", "sweet", "spot", "capable", "enough", "get", "real", "task", "compact", "enough", "serve", "demonstration", "lsh", "work"], ["multi-index", "hashing", "exact", "sub-linear", "near", "neighbour", "search", "algorithm", "ham", "space", "simple", "algorithm", "seek", "balance", "storage", "space", "requirement", "query", "performance"], ["h2", "quickly", "get", "start", "tarsoslsh"], ["head", "tarsoslsh", "release", "repository", "download", "late", "tarsoslsh", "library", "consult", "tarsoslsh", "api", "documentation", "reason", "want", "build", "source", "need", "apache", "ant", "git", "instal", "system", "following", "command", "fetch", "source", "build", "library", "example", "jar"], ["everything", "run", "correctly", "able", "run", "command", "line", "application", "late", "version", "tarsoslsh", "library", "inclusion", "project", "also", "javadoc", "documentation", "api", "available", "tarsoslsh", "doc", "drop", "line", "joren", "dot", "use", "tarsoslsh", "project", "always", "nice", "hear", "software", "use"], ["fast", "way", "get", "something", "screen", "execute", "command", "line", "@java", "jar", "tarsoslsh", "jar", "let", "u", "lsh", "run", "random", "data", "set", "full", "reference", "command", "line", "application", "include"], ["h2", "source", "code", "organization"], ["source", "tree", "divide", "three", "directory", "@src", "contain", "source", "file", "core", "functionality", "@src", "tarsos", "lsh", "contain", "lsh", "implementation", "@src", "tarsos", "mih", "contain", "implementation", "multi", "index", "hash", "algorithm", "@test", "contains", "unit", "test", "functionality", "@build", "contain", "ant", "build", "file", "either", "build", "java", "documentation", "runnable", "jar-files"], ["tarsoslsh", "license", "distribute", "lgpl", "license"], ["h2", "far", "reading"], ["section", "include", "link", "resource", "use", "implement", "library"], ["information", "multi-index", "hashing", "fast", "search", "ham", "space", "multi-index", "hash", "mohammad", "norouzi", "ali", "punjani", "david", "fleet", "ieee", "computer", "vision", "pattern", "recognition", "cvpr", "extended", "version", "fast", "exact", "search", "ham", "space", "multi-index", "hash", "compact", "discrete", "representation", "scalable", "similarity", "search", "github", "repository", "multi-index", "hash", "c", "implementation"], ["tarsoslsh", "relies", "mapdb", "storage", "turn", "depends", "eclipse", "collection"], ["h2", "change", "log"], ["first", "release", "include", "several", "lsh", "family"], ["add", "serialization", "option", "store", "lsh", "hash", "make", "library", "practical", "real-world", "scenario''s", "later", "database", "support", "add"], ["maintenance", "release", "changed", "package", "name", "small", "fix", "documentation", "build", "file"], ["add", "implementation", "ham", "space", "lsh", "scheme"], ["add", "implementation", "ham", "space", "multi", "index", "hasher", "algorithm", "describe", "fast", "exact", "search", "ham", "space", "multi-index", "hash"]]'
11456545;joshjdevl;libsodium-jni;[["java", "jni", "binding", "allow", "java", "android", "integration", "network", "cryptography", "library", "daniel", "j", "bernstein"], ["jni", "jna_NEG", "jni", "much", "faster", "jna", "jni", "faster", "jnr"], ["use", "project", "research", "project", "please", "cite", "repo", "thanks"]]
11652141;MenoData;Time4J;[["advanced", "date", "time", "interval", "library", "java"]]
24029197;birajpatel;GridListViewAdapters;[["libarary", "enable", "implement", "gridview", "like", "card", "layout", "within", "listview", "added", "capabilites", "like", "pagination", "addition", "header-footer", "view", "also", "simplify", "implemention", "list", "cursor", "data"], ["library", "design", "viewholder", "design", "pattern", "provide", "easy", "way", "link", "linear", "data", "grid", "alligned", "view", "gridlistviewadapters", "tedious", "work", "create", "small", "modular", "class", "link", "together"], ["look", "listview", "multiple", "row-types", "support", "check", "easylistviewadapters"], ["note", "cursorgridadapter", "provide_NEG", "mechanism_NEG", "requery_NEG", "attach_NEG", "cursor_NEG", "like_NEG", "traditional_NEG", "cursoradapter_NEG", "behaviour_NEG", "intentionally_NEG", "omit_NEG", "deprecate_NEG", "android_NEG", "source_NEG", "well.instead_NEG", "use_NEG", "cursorloader_NEG", "mechanism_NEG"], ["need_NEG", "add_NEG", "extra_NEG", "config_NEG"], ["see", "debug", "exception", "know", "exception", "throw", "library", "fix"], ["copyright", "present", "biraj", "patel"], ["license", "apache", "license", "version", "license", "may", "use_NEG", "file_NEG", "except_NEG", "compliance_NEG", "license_NEG", "may", "obtain", "copy", "license"], ["unless", "require", "applicable", "law", "agree", "writing", "software", "distribute", "license", "distribute", "basis", "without", "warranty", "condition", "kind", "either", "express", "imply", "see", "license", "specific", "language", "governing", "permission", "limitation", "license"]]
10260163;lxdvs;Volley-OkHttp-Android;[["library", "android", "networking", "abstraction", "library", "consisting", "combination", "volley", "okhttp", "jackson", "little", "glue", "stick", "together", "great", "place", "start", "need", "execute", "request", "especially", "thos", "return", "json"]]
8814915;noveogroup;android-logger;[["useful", "logger", "android", "base", "standard", "android.util.log", "class", "simple", "lightweight", "kb", "implementation", "slf", "4j", "api", "easy", "powerful", "configuration", "via", "property", "file", "additional", "helpful", "logging", "method", "easy", "analogue", "popular", "log", "4j", "library"], ["android", "sdk", "version", "api", "android"]]
12447388;Anatolii;NinePatchChunk;[["simple", "android", "library", "allow", "create", "chunk", "ninepatchdrawable", "runtime", "able", "load", "9.png", "image", "example", "asset", "application", "source", "solution", "base", "implementation", "android", "open", "source", "project", "additional", "information", "patch", "chunk", "structure", "find"]]
10576468;julman99;gson-fire;[["project", "implement", "useful", "feature", "miss", "extremely", "useful", "gson", "project"], ["attempt_NEG", "modify_NEG", "exist_NEG", "behavior_NEG", "exist_NEG", "class_NEG", "gson_NEG", "fact", "project", "depend", "gson", "main", "objective", "extend", "gson", "use", "typeadapter", "typeadapterfactory", "instance", "support", "feature"]]
9811445;cyrilmottier;Polaris2;[["polaris", "framework", "enhance", "google", "map", "android", "api", "v2", "aim", "fix", "frustrating", "bug", "original", "library", "provide", "additional", "feature"], ["polaris", "v2", "release", "pretty", "basic", "library", "wrap", "original", "google", "map", "android", "api", "v2", "release", "open-sourcing", "code", "attempt", "let", "community", "contribute", "enhance", "awesome", "new", "feature", "fix"]]
